tourney_id,tourney_name,surface,draw_size,tourney_level,tourney_date,match_num,winner_id,winner_seed,winner_entry,winner_name,winner_hand,winner_ht,winner_ioc,winner_age,loser_id,loser_seed,loser_entry,loser_name,loser_hand,loser_ht,loser_ioc,loser_age,score,best_of,round,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced,winner_rank,winner_rank_points,loser_rank,loser_rank_points
2026-M-ITF-ITA-2026-015,M25 Santa Margherita di Pula,Clay,32,25,20260330,208,202475,,,Philip Henning,R,,RSA,25.3,212461,,,Daniele Rapagnetta,R,,ITA,19.3,5-7 6-4 6-3,3,R16,178,4,2,99,60,38,15,16,5,11,0,2,101,67,39,15,15,9,16,316,157,,
2026-M-ITF-ITA-2026-015,M25 Santa Margherita di Pula,Clay,32,25,20260330,207,132831,,,Giovanni Oradini,L,188,ITA,28.5,209233,,,Pietro Marino,R,173,ITA,24.8,7-6(4) 6-2,3,R16,121,,,,,,,,,,,,,,,,,,,645,54,,
2026-M-ITF-ITA-2026-015,M25 Santa Margherita di Pula,Clay,32,25,20260330,206,122294,,,Gabriele Maria Noce,R,178,ITA,30.4,208216,,,Alberto Bronzetti,U,,ITA,27.9,6-2 6-7(3) 7-5,3,R16,189,2,7,128,75,47,27,16,13,17,1,10,102,65,39,14,16,8,15,,,,
2026-M-ITF-ITA-2026-015,M25 Santa Margherita di Pula,Clay,32,25,20260330,201,208069,,,Max Houkes,L,188,NED,25.7,208819,,,Max Hans Rehberg,R,183,GER,22.5,7-6(6) 6-2,3,R16,145,3,4,71,39,32,16,10,4,4,2,1,84,68,40,7,10,5,7,238,231,,
2026-M-ITF-ITA-2026-015,M25 Santa Margherita di Pula,Clay,32,25,20260330,203,206749,,,Niccolo Catini,R,178,ITA,28.3,209117,,,Marco Furlanetto,U,,ITA,25.0,0-6 7-6(4) 6-3,3,R16,182,0,5,103,77,39,13,13,7,13,0,6,98,69,38,14,14,9,14,,,,
2026-M-ITF-ITA-2026-015,M25 Santa Margherita di Pula,Clay,32,25,20260330,304,202475,,,Philip Henning,R,,RSA,25.3,132831,,,Giovanni Oradini,L,188,ITA,28.5,6-2 2-6 6-1,3,QF,152,1,2,80,50,32,17,11,9,11,5,5,84,52,34,11,12,8,13,316,157,645,54
2026-M-ITF-ITA-2026-015,M25 Santa Margherita di Pula,Clay,32,25,20260330,303,207660,,,Nicholas David Ionel,R,,ROU,23.4,122294,,,Gabriele Maria Noce,R,178,ITA,30.4,6-3 7-6(5),3,QF,134,0,1,78,60,38,12,11,8,10,0,2,74,47,26,17,10,5,8,664,52,,
2026-M-ITF-ITA-2026-015,M25 Santa Margherita di Pula,Clay,32,25,20260330,301,208069,,,Max Houkes,L,188,NED,25.7,144985,,,Ergi Kirkin,R,180,TUR,27.1,4-6 6-4 6-3,3,QF,185,1,3,101,64,40,18,14,8,12,4,2,102,73,44,10,15,4,10,238,231,581,65
2026-M-ITF-ITA-2026-015,M25 Santa Margherita di Pula,Clay,32,25,20260330,302,208153,,,Giuseppe La Vela,R,180,ITA,25.4,206749,,,Niccolo Catini,R,178,ITA,28.3,6-0 5-1,3,QF,73,1,3,40,25,19,9,7,4,4,0,0,46,30,13,6,6,4,9,631,57,,
2026-M-ITF-ITA-2026-015,M25 Santa Margherita di Pula,Clay,32,25,20260330,402,202475,,,Philip Henning,R,,RSA,25.3,207660,,,Nicholas David Ionel,R,,ROU,23.4,6-4 6-2,3,SF,89,1,0,44,28,17,10,9,0,3,0,4,58,43,22,4,9,6,12,316,157,664,52
2026-M-ITF-ITA-2026-015,M25 Santa Margherita di Pula,Clay,32,25,20260330,401,208153,,,Giuseppe La Vela,R,180,ITA,25.4,208069,,,Max Houkes,L,188,NED,25.7,6-2 6-2,3,SF,90,2,3,49,29,18,11,8,3,5,0,1,43,30,14,1,8,1,7,631,57,238,231
2026-M-ITF-ITA-2026-015,M25 Santa Margherita di Pula,Clay,32,25,20260330,501,208153,,,Giuseppe La Vela,R,180,ITA,25.4,202475,,,Philip Henning,R,,RSA,25.3,7-5 4-6 7-6(8),3,F,217,4,3,109,65,44,24,17,6,10,1,5,122,77,43,30,17,9,13,631,57,316,157
2026-M-ITF-JPN-2026-008,M15 Kashiwa,Hard,32,15,20260330,113,200632,,,Evan Zhu,R,185,USA,27.6,126335,,,Sora Fukuda,L,180,JPN,28.4,3-6 6-4 6-4,3,R32,127,6,2,95,67,42,18,15,7,10,5,2,81,59,46,5,14,3,6,,,695,47
2026-M-ITF-JPN-2026-008,M15 Kashiwa,Hard,32,15,20260330,116,207728,,,Moerani Bouzige,R,180,AUS,26.7,211758,,,Matthew Summers,L,180,GBR,27.5,6-3 6-2,3,R32,76,6,2,45,27,24,13,9,0,0,3,1,60,46,27,6,8,3,6,463,96,,
2026-M-ITF-JPN-2026-008,M15 Kashiwa,Hard,32,15,20260330,112,122495,,,Shintaro Imai,R,178,JPN,32.5,202124,,,Kosuke Ogura,R,170,JPN,30.1,6-4 6-4,3,R32,104,7,3,64,35,27,14,10,5,6,0,2,68,45,29,10,10,3,6,671,50,,
2026-M-ITF-JPN-2026-008,M15 Kashiwa,Hard,32,15,20260330,104,210672,,,Leo Vithoontien,L,185,JPN,26.6,200671,,,Daisuke Sumizawa,R,175,JPN,27.1,6-4 6-4,3,R32,132,2,3,69,45,33,13,10,8,9,0,4,71,43,29,12,10,6,9,,,,
2026-M-ITF-JPN-2026-008,M15 Kashiwa,Hard,32,15,20260330,110,208861,,,Keisuke Saitoh,L,163,JPN,24.9,212235,,,Noah Zamora,U,,USA,23.0,6-3 6-3,3,R32,73,1,0,52,36,27,12,9,1,1,8,2,53,30,22,10,9,4,7,,,,
2026-M-ITF-JPN-2026-008,M15 Kashiwa,Hard,32,15,20260330,103,208130,,,Geun Jun Kim,U,,KOR,24.6,208160,,,Sam Ryan Ziegann,R,191,AUS,27.6,6-3 6-1,3,R32,68,0,1,44,26,22,11,8,0,0,1,3,56,40,22,6,8,3,7,,,,
2026-M-ITF-JPN-2026-008,M15 Kashiwa,Hard,32,15,20260330,101,202113,,,Hikaru Shiraishi,R,168,JPN,25.8,213218,,,Elias Julian Werner,U,,GER,,6-2 6-2,3,R32,103,0,4,58,30,24,16,8,9,9,2,0,57,37,20,9,8,4,8,482,90,,
2026-M-ITF-JPN-2026-008,M15 Kashiwa,Hard,32,15,20260330,102,126135,,,Jumpei Yamasaki,R,180,JPN,28.7,213624,,,Kosuke Shibano,U,,JPN,,3-6 6-1 6-1,3,R32,108,6,0,59,36,30,14,12,2,4,0,2,66,41,21,14,11,2,7,,,,
2026-M-ITF-JPN-2026-008,M15 Kashiwa,Hard,32,15,20260330,107,209067,,,Hunter Heck,R,173,USA,23.8,211544,,,Kenta Nakamura,U,,JPN,,6-3 6-1,3,R32,62,3,0,40,28,25,8,8,1,1,3,1,42,31,17,4,8,2,6,,,,
2026-M-ITF-JPN-2026-008,M15 Kashiwa,Hard,32,15,20260330,115,208277,,,Taiyo Yamanaka,R,170,JPN,24.5,213074,,,Hugo Hashimoto,U,,USA,23.0,3-6 6-3 6-3,3,R32,114,4,2,87,57,35,12,14,4,10,1,2,73,51,26,11,13,4,11,,,,
2026-M-ITF-JPN-2026-008,M15 Kashiwa,Hard,32,15,20260330,108,209163,,,Emile Hudd,R,193,GBR,25.8,212476,,,Noritaka Koizumi,U,,JPN,22.8,7-6(6) 6-0,3,R32,83,4,0,50,34,28,15,8,2,2,1,2,60,40,24,14,10,0,4,660,52,,
2026-M-ITF-JPN-2026-008,M15 Kashiwa,Hard,32,15,20260330,105,200665,,,Yuta Kawahashi,R,175,JPN,28.1,103175,,,Toshihide Matsui,R,178,JPN,47.9,6-1 6-1,3,R32,63,1,3,36,23,20,8,7,0,0,3,3,49,19,12,9,7,2,7,648,53,,
2026-M-ITF-JPN-2026-008,M15 Kashiwa,Hard,32,15,20260330,109,207994,,,Chase Ferguson,U,,AUS,27.2,214501,,,Kohshi Ishibashi,U,,JPN,18.4,6-4 7-6(5),3,R32,122,0,0,69,54,38,9,11,1,3,1,2,76,55,35,10,11,1,4,675,50,,
2026-M-ITF-JPN-2026-008,M15 Kashiwa,Hard,32,15,20260330,106,206923,,,Shinji Hazawa,R,175,JPN,26.9,207236,,,Taketo Takamisawa,R,175,JPN,27.8,6-4 7-6(3),3,R32,109,5,4,75,53,38,14,11,4,5,0,2,66,53,35,7,11,1,3,,,,
2026-M-ITF-JPN-2026-008,M15 Kashiwa,Hard,32,15,20260330,111,214502,,,Kanta Kujisaki,U,,JPN,19.6,208504,,,Daiki Yoshimura,U,,JPN,24.0,6-2 6-2,3,R32,79,0,0,39,21,18,15,8,1,1,2,4,57,41,22,4,8,3,7,,,,
2026-M-ITF-JPN-2026-008,M15 Kashiwa,Hard,32,15,20260330,114,213213,,,Hyu Kawanishi,U,,JPN,,133291,,,Ryota Tanuma,R,180,JPN,30.5,2-6 6-2 7-6(5),3,R32,139,2,2,88,57,34,13,14,2,8,2,2,91,59,35,12,14,6,12,,,,
2026-M-ITF-JPN-2026-008,M15 Kashiwa,Hard,32,15,20260330,201,202113,,,Hikaru Shiraishi,R,168,JPN,25.8,126135,,,Jumpei Yamasaki,R,180,JPN,28.7,6-3 6-7(2) 7-5,3,R16,215,3,2,116,74,55,23,17,8,8,13,2,106,66,52,19,16,4,6,482,90,,
2026-M-ITF-JPN-2026-008,M15 Kashiwa,Hard,32,15,20260330,202,210672,,,Leo Vithoontien,L,185,JPN,26.6,208130,,,Geun Jun Kim,U,,KOR,24.6,4-6 6-1 7-5,3,R16,147,2,2,91,67,49,14,15,2,3,0,2,87,57,37,17,14,6,9,,,,
2026-M-ITF-JPN-2026-008,M15 Kashiwa,Hard,32,15,20260330,208,207728,,,Moerani Bouzige,R,180,AUS,26.7,208277,,,Taiyo Yamanaka,R,170,JPN,24.5,4-6 6-2 6-3,3,R16,118,19,3,73,51,43,13,14,0,1,5,0,94,61,38,18,13,7,10,463,96,,
2026-M-ITF-JPN-2026-008,M15 Kashiwa,Hard,32,15,20260330,207,213213,,,Hyu Kawanishi,U,,JPN,,200632,,,Evan Zhu,R,185,USA,27.6,7-5 6-4,3,R16,87,2,1,65,48,34,11,11,1,2,3,1,62,42,28,11,11,2,5,,,,
2026-M-ITF-JPN-2026-008,M15 Kashiwa,Hard,32,15,20260330,203,200665,,,Yuta Kawahashi,R,175,JPN,28.1,206923,,,Shinji Hazawa,R,175,JPN,26.9,2-6 6-3 7-6(4),3,R16,152,1,0,91,62,43,18,14,8,10,6,2,93,63,49,12,15,4,6,648,53,,
2026-M-ITF-JPN-2026-008,M15 Kashiwa,Hard,32,15,20260330,206,122495,,,Shintaro Imai,R,178,JPN,32.5,214502,,,Kanta Kujisaki,U,,JPN,19.6,6-2 6-2,3,R16,90,6,0,39,22,19,10,8,1,2,0,1,75,54,26,9,8,12,17,671,50,,
2026-M-ITF-JPN-2026-008,M15 Kashiwa,Hard,32,15,20260330,205,207994,,,Chase Ferguson,U,,AUS,27.2,208861,,,Keisuke Saitoh,L,163,JPN,24.9,6-4 6-3,3,R16,99,3,3,79,54,36,12,9,11,12,3,0,55,31,20,10,10,1,5,675,50,,
2026-M-ITF-JPN-2026-008,M15 Kashiwa,Hard,32,15,20260330,204,209163,,,Emile Hudd,R,193,GBR,25.8,209067,,,Hunter Heck,R,173,USA,23.8,2-6 7-5 6-1,3,R16,109,15,0,82,50,40,15,14,1,3,3,3,68,42,26,16,13,2,5,660,52,,
2026-M-ITF-JPN-2026-008,M15 Kashiwa,Hard,32,15,20260330,303,207994,,,Chase Ferguson,U,,AUS,27.2,122495,,,Shintaro Imai,R,178,JPN,32.5,6-3 4-6 6-3,3,QF,,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,0,0,675,50,671,50
2026-M-ITF-JPN-2026-008,M15 Kashiwa,Hard,32,15,20260330,304,207728,,,Moerani Bouzige,R,180,AUS,26.7,213213,,,Hyu Kawanishi,U,,JPN,,6-4 2-0,3,QF,,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,463,96,,
2026-M-ITF-JPN-2026-008,M15 Kashiwa,Hard,32,15,20260330,302,209163,,,Emile Hudd,R,193,GBR,25.8,200665,,,Yuta Kawahashi,R,175,JPN,28.1,6-1 6-4,3,QF,,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,660,52,648,53
2026-M-ITF-JPN-2026-008,M15 Kashiwa,Hard,32,15,20260330,301,202113,,,Hikaru Shiraishi,R,168,JPN,25.8,210672,,,Leo Vithoontien,L,185,JPN,26.6,6-1 7-5,3,QF,,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,482,90,,
2026-M-ITF-JPN-2026-008,M15 Kashiwa,Hard,32,15,20260330,402,207728,,,Moerani Bouzige,R,180,AUS,26.7,207994,,,Chase Ferguson,U,,AUS,27.2,6-4 4-6 6-3,3,SF,140,13,4,86,57,46,13,15,2,4,0,0,88,71,44,10,14,4,7,463,96,675,50
2026-M-ITF-JPN-2026-008,M15 Kashiwa,Hard,32,15,20260330,401,202113,,,Hikaru Shiraishi,R,168,JPN,25.8,209163,,,Emile Hudd,R,193,GBR,25.8,7-5 7-6(3),3,SF,160,2,2,76,47,34,14,12,5,8,11,0,103,66,39,17,12,5,9,482,90,660,52
2026-M-ITF-JPN-2026-008,M15 Kashiwa,Hard,32,15,20260330,501,207728,,,Moerani Bouzige,R,180,AUS,26.7,202113,,,Hikaru Shiraishi,R,168,JPN,25.8,6-3 6-3,3,F,81,8,3,46,27,21,11,9,0,2,3,0,62,43,21,9,9,7,12,463,96,482,90
2026-M-ITF-TUN-2026-014,M15 Monastir,Hard,32,15,20260330,107,211497,,,Rocco Piatti,U,,MON,21.6,212070,,,Ali Yazdani,U,,IRI,22.5,6-1 6-4,3,R32,82,2,2,68,41,28,15,9,6,7,2,2,48,32,18,6,8,4,8,,,687,48
2026-M-ITF-TUN-2026-014,M15 Monastir,Hard,32,15,20260330,109,200445,,,Maxence Beauge,R,183,FRA,25.8,209337,,,Luca Castagnola,R,183,ITA,23.7,7-6(2) 6-2,3,R32,115,2,3,59,39,30,12,10,2,4,2,5,74,48,28,11,10,8,12,629,57,,
2026-M-ITF-TUN-2026-014,M15 Monastir,Hard,32,15,20260330,101,207368,,,Mert Alkaya,U,,TUR,25.7,212806,,,Benjamin Gusic Wan,U,,GBR,18.3,6-0 6-1,3,R32,50,4,3,38,17,14,12,7,0,1,0,7,38,19,7,4,6,2,8,371,130,,
2026-M-ITF-TUN-2026-014,M15 Monastir,Hard,32,15,20260330,105,213062,,,Nikolai Barsukov,U,,GER,,207200,,,Cyril Vandermeersch,R,180,FRA,26.8,6-2 3-6 7-5,3,R32,143,3,4,80,45,34,17,14,2,4,3,4,94,53,38,20,15,4,8,,,462,96
2026-M-ITF-TUN-2026-014,M15 Monastir,Hard,32,15,20260330,108,212725,,,Alaa Trifi,U,,TUN,19.2,209510,,,Nino Ehrenschneider,L,,GER,24.9,6-3 7-6(4),3,R32,106,0,3,74,47,31,20,11,2,3,0,0,67,46,33,9,10,4,6,,,622,58
2026-M-ITF-TUN-2026-014,M15 Monastir,Hard,32,15,20260330,114,208426,,,Tiago Torres,U,,POR,23.7,200086,,,Toufik Sahtali,U,,ALG,27.2,2-6 6-4 6-1,3,R32,148,1,6,88,55,32,11,12,6,12,1,5,85,35,22,21,13,7,15,637,55,677,50
2026-M-ITF-TUN-2026-014,M15 Monastir,Hard,32,15,20260330,102,211566,,,Patrick Schoen,R,185,SUI,20.9,212598,,,Emilien Demanet,U,,BEL,20.9,6-2 6-3,3,R32,97,1,0,47,31,19,12,8,2,3,0,0,61,35,18,12,9,5,10,,,630,57
2026-M-ITF-TUN-2026-014,M15 Monastir,Hard,32,15,20260330,103,209394,,,Anton Shepp,U,,NZL,23.4,208264,,,Carles Hernandez,R,175,ESP,24.9,7-5 6-4,3,R32,111,4,2,66,46,32,13,11,2,3,3,0,67,41,28,12,11,2,5,,,,
2026-M-ITF-TUN-2026-014,M15 Monastir,Hard,32,15,20260330,113,209360,,,Samir Hamza Reguig,R,183,ALG,24.1,209142,,,Sebastian Gima,L,,ROU,23.8,6-3 2-6 6-4,3,R32,122,0,1,80,62,33,10,14,2,8,3,2,92,75,43,4,13,9,15,,,574,67
2026-M-ITF-TUN-2026-014,M15 Monastir,Hard,32,15,20260330,106,149843,,,Conor Gannon,U,,IRL,23.8,207407,,,Peter Makk,U,,HUN,24.4,6-4 6-3,3,R32,84,7,0,59,36,29,11,10,2,3,1,1,44,32,20,7,9,1,4,,,690,47
2026-M-ITF-TUN-2026-014,M15 Monastir,Hard,32,15,20260330,116,207129,,,Yanki Erel,L,178,TUR,25.5,211490,,,Daniel Verbeek,U,,NED,21.7,6-1 6-2,3,R32,82,5,5,76,52,38,7,8,10,11,2,2,36,26,10,2,7,0,5,394,121,,
2026-M-ITF-TUN-2026-014,M15 Monastir,Hard,32,15,20260330,110,209140,,,Millen Hurrion,R,191,GBR,26.7,208094,,,Jorge Plans,U,,ESP,24.1,7-6(7) 6-2,3,R32,128,2,2,69,50,32,7,10,1,5,0,5,66,45,23,9,10,4,10,676,50,,
2026-M-ITF-TUN-2026-014,M15 Monastir,Hard,32,15,20260330,111,212071,,,Kasra Rahmani,U,,IRI,19.5,109734,,,Skander Mansouri,R,193,TUN,30.6,7-5 6-1,3,R32,92,1,2,62,46,34,9,10,1,2,2,2,67,39,27,8,9,3,7,,,,
2026-M-ITF-TUN-2026-014,M15 Monastir,Hard,32,15,20260330,112,210668,,,Massimo Giunta,R,191,ITA,21.7,213619,,,Oskari Paldanius,U,,FIN,,6-4 6-3,3,R32,100,1,1,58,33,19,14,10,2,5,3,2,55,33,19,9,9,5,10,573,67,,
2026-M-ITF-TUN-2026-014,M15 Monastir,Hard,32,15,20260330,104,200297,,,Aziz Ouakaa,R,185,TUN,26.6,210577,,,Alejandro Turriziani Alvarez,U,,ESP,23.1,3-6 6-3 6-4,3,R32,151,4,2,90,57,36,16,14,10,14,2,3,99,62,37,17,14,6,11,625,58,,
2026-M-ITF-TUN-2026-014,M15 Monastir,Hard,32,15,20260330,115,212025,,,Yannik Kelm,R,,GER,21.1,211594,,,Luca Wiedenmann,R,178,GER,27.9,6-4 7-6(4),3,R32,154,2,1,93,59,35,16,11,9,13,7,2,92,59,33,12,11,11,16,,,,
2026-M-ITF-TUN-2026-014,M15 Monastir,Hard,32,15,20260330,208,212025,,,Yannik Kelm,R,,GER,21.1,207129,,,Yanki Erel,L,178,TUR,25.5,7-6(3) 6-2,3,R16,123,1,2,74,41,27,16,10,5,7,5,2,76,48,27,11,10,5,9,,,394,121
2026-M-ITF-TUN-2026-014,M15 Monastir,Hard,32,15,20260330,301,207368,,,Mert Alkaya,U,,TUR,25.7,209394,,,Anton Shepp,U,,NZL,23.4,6-3 7-6(6),3,QF,90,5,2,71,39,33,17,11,2,3,6,2,84,59,42,10,10,3,5,371,130,,
2026-M-ITF-TUN-2026-014,M15 Monastir,Hard,32,15,20260330,204,212725,,,Alaa Trifi,U,,TUN,19.2,211497,,,Rocco Piatti,U,,MON,21.6,6-3 6-4,3,R16,107,1,9,72,45,29,11,10,8,12,3,0,75,47,25,10,9,7,13,,,,
2026-M-ITF-TUN-2026-014,M15 Monastir,Hard,32,15,20260330,206,212071,,,Kasra Rahmani,U,,IRI,19.5,210668,,,Massimo Giunta,R,191,ITA,21.7,6-4 6-4,3,R16,87,1,0,56,39,27,9,10,3,5,4,3,54,36,23,8,10,2,6,,,573,67
2026-M-ITF-TUN-2026-014,M15 Monastir,Hard,32,15,20260330,207,208426,,,Tiago Torres,U,,POR,23.7,209360,,,Samir Hamza Reguig,R,183,ALG,24.1,6-3 6-3,3,R16,69,2,2,54,30,20,16,9,4,5,0,0,52,38,19,8,9,1,5,637,55,,
2026-M-ITF-TUN-2026-014,M15 Monastir,Hard,32,15,20260330,201,207368,,,Mert Alkaya,U,,TUR,25.7,211566,,,Patrick Schoen,R,185,SUI,20.9,6-4 6-2,3,R16,77,1,3,62,29,22,14,9,5,8,2,1,59,37,15,11,9,3,9,371,130,,
2026-M-ITF-TUN-2026-014,M15 Monastir,Hard,32,15,20260330,203,213062,,,Nikolai Barsukov,U,,GER,,149843,,,Conor Gannon,U,,IRL,23.8,7-6(5) 2-6 7-6(5),3,R16,196,9,8,129,77,51,29,16,5,8,4,4,106,60,52,22,16,8,9,,,,
2026-M-ITF-TUN-2026-014,M15 Monastir,Hard,32,15,20260330,205,209140,,,Millen Hurrion,R,191,GBR,26.7,200445,,,Maxence Beauge,R,183,FRA,25.8,7-6(4) 6-3,3,R16,122,5,0,80,62,44,8,11,4,6,4,2,64,41,25,14,10,1,4,676,50,629,57
2026-M-ITF-TUN-2026-014,M15 Monastir,Hard,32,15,20260330,202,209394,,,Anton Shepp,U,,NZL,23.4,200297,,,Aziz Ouakaa,R,185,TUN,26.6,6-2 6-2,3,R16,59,5,0,45,36,30,5,8,2,2,2,0,46,39,22,2,8,0,4,,,625,58
2026-M-ITF-TUN-2026-014,M15 Monastir,Hard,32,15,20260330,304,208426,,,Tiago Torres,U,,POR,23.7,212025,,,Yannik Kelm,R,,GER,21.1,1-6 6-3 7-5,3,QF,148,2,4,90,50,30,20,14,4,9,0,4,89,53,34,15,14,8,13,637,55,,
2026-M-ITF-TUN-2026-014,M15 Monastir,Hard,32,15,20260330,402,208426,,,Tiago Torres,U,,POR,23.7,212071,,,Kasra Rahmani,U,,IRI,19.5,6-0 6-2,3,SF,63,3,1,51,33,21,12,7,5,5,2,1,38,25,11,5,7,1,6,637,55,,
2026-M-ITF-TUN-2026-014,M15 Monastir,Hard,32,15,20260330,302,212725,,,Alaa Trifi,U,,TUN,19.2,213062,,,Nikolai Barsukov,U,,GER,,7-5 7-5,3,QF,117,1,0,71,46,26,15,12,3,7,5,4,81,50,28,13,12,6,12,,,,
2026-M-ITF-TUN-2026-014,M15 Monastir,Hard,32,15,20260330,303,212071,,,Kasra Rahmani,U,,IRI,19.5,209140,,,Millen Hurrion,R,191,GBR,26.7,4-6 7-6(5) 6-4,3,QF,172,2,5,92,49,31,21,16,2,8,1,2,105,73,45,13,16,8,14,,,676,50
2026-M-ITF-TUN-2026-014,M15 Monastir,Hard,32,15,20260330,401,207368,,,Mert Alkaya,U,,TUR,25.7,212725,,,Alaa Trifi,U,,TUN,19.2,6-3 7-5,3,SF,87,0,7,73,38,25,20,11,2,4,2,7,62,36,23,11,10,5,9,371,130,,
2026-M-ITF-TUN-2026-014,M15 Monastir,Hard,32,15,20260330,501,207368,,,Mert Alkaya,U,,TUR,25.7,208426,,,Tiago Torres,U,,POR,23.7,6-4 6-4,3,F,81,5,3,64,30,23,18,10,4,6,2,3,64,43,26,8,10,4,8,371,130,637,55
2026-M-ITF-USA-2026-018,M15 Boca Raton,Clay,32,15,20260406,110,214264,,,Jerrid Gaines,U,,USA,16.8,208467,,,Alexander Kotzen,R,185,USA,25.7,3-6 6-3 6-4,3,R32,137,5,1,81,42,27,27,14,7,10,4,6,92,56,37,15,14,11,15,1774,2,1018,16
2026-M-ITF-USA-2026-018,M15 Boca Raton,Clay,32,15,20260406,111,213825,,,Keaton Hance,U,,USA,18.0,214503,,,Sulaiman Syed,U,,USA,16.2,6-2 7-5,3,R32,104,4,3,67,45,36,9,10,6,7,0,3,73,49,25,12,10,4,8,1219,8,,
2026-M-ITF-USA-2026-018,M15 Boca Raton,Clay,32,15,20260406,115,214425,,,Yannik Alvarez,U,,PUR,17.4,211635,,,Segundo Goity Zapico,U,,ARG,20.6,6-2 6-3,3,R32,88,1,3,58,37,27,12,9,5,6,0,2,57,37,22,6,8,3,7,,,1308,6
2026-M-ITF-USA-2026-018,M15 Boca Raton,Clay,32,15,20260406,114,213653,,,Benjamin Willwerth,U,,USA,,132374,,,Jesse Flores,R,188,CRC,31.0,7-6(3) 7-5,3,R32,120,4,3,72,49,36,13,12,0,3,5,5,74,41,31,12,12,3,7,1841,2,1024,16
2026-M-ITF-USA-2026-018,M15 Boca Raton,Clay,32,15,20260406,109,213605,,,Jack Kennedy,U,,USA,,208190,,,Davide Tortora,U,,ITA,25.5,4-6 6-3 7-6(4),3,R32,186,2,4,104,64,43,18,15,4,9,1,1,112,79,43,16,16,5,11,864,28,1453,4
2026-M-ITF-USA-2026-018,M15 Boca Raton,Clay,32,15,20260406,107,214247,,,Vihaan Reddy,U,,IND,16.3,213378,,,Adam Farag Cao,R,,CAN,18.4,6-3 7-5,3,R32,131,1,2,78,48,36,14,11,5,6,1,1,74,39,21,21,10,7,10,,,2228,1
2026-M-ITF-USA-2026-018,M15 Boca Raton,Clay,32,15,20260406,108,134276,,,Jacob Brumm,R,180,USA,27.3,212059,,,Zach Stephens,U,,GBR,19.8,6-0 6-2,3,R32,83,0,1,33,24,21,5,7,0,1,1,6,52,30,11,9,7,8,14,879,26,1002,17
2026-M-ITF-USA-2026-018,M15 Boca Raton,Clay,32,15,20260406,116,207776,,,William Grant,R,15,USA,25.1,206790,,,Alexis Gurmendi,U,,ARG,28.5,6-2 6-2,3,R32,92,3,3,69,49,32,9,8,3,4,3,4,48,24,13,10,8,4,9,727,42,1396,5
2026-M-ITF-USA-2026-018,M15 Boca Raton,Clay,32,15,20260406,102,214246,,,Nikolas Stoot,U,,USA,18.3,208415,,,Patrick Kotan,U,,AUS,25.1,6-0 6-7(2) 6-3,3,R32,171,4,9,89,52,39,16,13,3,5,3,5,102,67,38,15,14,8,15,1576,3,,
2026-M-ITF-USA-2026-018,M15 Boca Raton,Clay,32,15,20260406,106,212542,,,Jerry Roddick,U,,USA,,212953,,,Ilija Palavestra,U,,USA,,6-4 5-7 7-5,3,R32,222,6,4,104,63,44,23,17,6,9,4,3,115,87,53,18,17,7,11,1952,1,1595,3
2026-M-ITF-USA-2026-018,M15 Boca Raton,Clay,32,15,20260406,201,133820,,,Ignacio Monzon,R,173,ARG,28.2,214246,,,Nikolas Stoot,U,,USA,18.3,6-2 6-2,3,R16,79,0,3,42,28,23,9,8,0,0,4,6,61,42,29,2,8,7,11,700,47,1576,3
2026-M-ITF-USA-2026-018,M15 Boca Raton,Clay,32,15,20260406,105,132017,,,Mwendwa Mbithi,R,200,USA,28.2,213373,,,William Nolan,U,,GBR,22.9,6-4 7-6(4),3,R32,140,4,1,75,37,26,16,11,3,7,1,7,76,47,27,14,11,3,8,733,41,1800,2
2026-M-ITF-USA-2026-018,M15 Boca Raton,Clay,32,15,20260406,101,133820,,,Ignacio Monzon,R,173,ARG,28.2,208466,,,Evan Bynoe,R,185,USA,26.8,6-4 6-4,3,R32,108,2,4,54,29,22,14,10,3,5,3,8,56,30,20,11,10,4,8,700,47,880,26
2026-M-ITF-USA-2026-018,M15 Boca Raton,Clay,32,15,20260406,208,214425,,,Yannik Alvarez,U,,PUR,17.4,207776,,,William Grant,R,15,USA,25.1,2-6 7-6(2) 6-0,3,R16,138,7,1,78,51,33,14,13,3,8,5,3,96,45,24,25,13,6,12,,,727,42
2026-M-ITF-USA-2026-018,M15 Boca Raton,Clay,32,15,20260406,104,209914,,,Andreja Petrovic,R,188,NOR,26.1,207331,,,Vladislav Melnic,U,,ROU,26.7,6-4 4-6 6-1,3,R32,147,2,6,83,52,39,14,13,6,8,6,8,99,51,36,18,14,6,11,855,29,1043,15
